Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,"Imp Vol",IV,Delta,Time
GOOG,327.2,2026-09-11,2,Call,330.00,-0.85%,2.3,2.34,2.38,2353,465,5.06,30.40%,38.24%,0.372272,"10:00 ET"
MU,1024.74,2026-09-18,9,Put,"1,005.00",-1.95%,27,29.1,27.4,588,117,5.03,67.68%,63.07%,-0.366427,"09:58 ET"
AMD,522.79,2026-09-09,0,Put,512.50,-1.93%,0.77,0.78,0.85,866,173,5.01,54.05%,40.90%,-0.141105,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,"1,020.00",-0.49%,4.6,4.68,4.85,5220,1048,4.98,67.68%,47.76%,-0.290019,"10:00 ET"
B,44.65,2026-09-25,16,Call,48.00,-7.50%,0.4,0.75,0.78,1500,302,4.97,44.83%,45.26%,0.245662,"09:34 ET"
DELL,557.62,2026-09-11,2,Call,610.00,-9.38%,1.57,1.95,1.67,1177,238,4.95,67.30%,87.90%,0.0971,"09:58 ET"
DDOG,215.1,2026-09-11,2,Put,210.00,-2.38%,2,2.11,2.25,781,164,4.76,57.99%,73.71%,-0.281843,"10:00 ET"
BE,276.93,2026-10-02,23,Call,270.00,+2.40%,28.25,29.1,30.55,1041,219,4.75,87.14%,90.44%,0.600789,"09:59 ET"
ECL,273.91,2026-09-18,9,Call,290.00,-5.83%,0.2,0.15,0.65,589,125,4.71,23.32%,25.23%,0.086342,"09:49 ET"
META,650.4,2026-09-09,0,Call,652.50,-0.56%,2.22,2.27,2.31,5956,1265,4.71,39.57%,33.22%,0.316324,"10:00 ET"
MU,1024.74,2026-09-11,2,Call,995.00,+2.93%,47.05,47.28,47.55,1358,290,4.68,67.68%,76.02%,0.761046,"09:59 ET"
ABVX,119.5,2026-10-16,37,Call,140.00,-17.26%,4.8,5.1,5.9,1227,266,4.61,75.28%,80.08%,0.311495,"09:59 ET"
NG,8.15,2027-03-19,191,Call,16.00,-96.32%,0.35,0.38,0.45,2082,459,4.54,77.57%,79.29%,0.196835,"09:51 ET"
JBLU,4.45,2027-12-17,464,Put,3.00,-32.58%,0.56,0.63,0.66,2750,608,4.52,63.17%,78.75%,-0.17876,"09:52 ET"
TSLA,372.13,2026-09-09,0,Put,375.00,+1.01%,4.8,4.84,4.9,7418,1649,4.5,42.90%,34.36%,-0.703867,"10:00 ET"
SNDK,1766.99,2026-09-11,2,Put,"1,740.00",-1.68%,27.2,27.48,27.9,628,140,4.49,79.56%,97.35%,-0.316408,"10:00 ET"
AMD,522.79,2026-09-11,2,Put,507.50,-2.89%,3.55,3.5,3.75,763,170,4.49,54.05%,64.65%,-0.240901,"10:00 ET"
GRAB,3.1,2027-04-16,219,Call,3.00,+2.60%,0.57,0.6,0.61,622,139,4.47,49.75%,54.77%,0.632409,"09:59 ET"
GME,19.49,2026-09-25,16,Call,20.50,-5.24%,0.36,0.35,0.48,518,117,4.43,43.46%,53.60%,0.31685,"09:49 ET"
C,136.18,2028-12-15,828,Call,175.00,-28.56%,14.05,14.5,15.9,600,136,4.41,31.63%,31.15%,0.410687,"09:32 ET"
NVDA,224.56,2026-09-09,0,Call,227.50,-1.32%,0.23,0.23,0.24,70340,15942,4.41,35.03%,24.24%,0.158984,"10:00 ET"
IBRX,8.35,2026-10-09,30,Put,7.00,-16.07%,0.1,0.25,0.6,500,114,4.39,84.47%,95.68%,-0.231253,"09:34 ET"
CHWY,21.7,2026-09-11,2,Call,22.00,-1.52%,0.3,0.3,0.35,914,208,4.39,49.82%,83.91%,0.367052,"10:00 ET"
NKE,37.42,2026-09-18,9,Call,37.00,+1.12%,1.13,1.12,1.28,554,127,4.36,45.51%,34.84%,0.64215,"10:00 ET"
GOOGL,329.42,2026-09-18,9,Call,322.50,+2.11%,10.35,10.7,10.75,517,120,4.31,30.58%,32.52%,0.667101,"09:59 ET"
FSLR,212.89,2028-06-16,646,Put,230.00,+8.01%,57.5,58.07,61.05,1000,232,4.31,50.50%,50.30%,-0.39959,"09:30 ET"
AMD,522.79,2028-01-21,499,Call,860.00,-64.56%,69.7,70.66,72.7,1760,408,4.31,54.05%,59.85%,0.390373,"09:55 ET"
MU,1024.74,2026-09-09,0,Call,"1,010.00",+1.46%,25.65,26.15,26.1,5352,1254,4.27,67.68%,45.59%,0.84011,"10:00 ET"
SKHY,195.38,2026-09-11,2,Call,192.50,+1.53%,6.75,7.05,6.85,779,183,4.26,70.03%,88.08%,0.612038,"09:59 ET"
AMZN,253.06,2026-09-11,2,Call,252.50,+0.20%,2.7,2.73,2.73,4334,1027,4.22,31.76%,38.29%,0.490044,"10:00 ET"
CHWY,21.7,2026-09-11,2,Call,22.50,-3.83%,0.15,0.2,0.21,727,173,4.2,49.82%,82.98%,0.23884,"09:59 ET"
AMZN,253.06,2026-09-14,5,Call,255.00,-0.79%,2.15,2.25,2.33,2010,482,4.17,31.76%,28.92%,0.382797,"10:00 ET"
TEM,64.07,2026-09-11,2,Call,68.00,-6.25%,0.38,0.43,0.53,2100,504,4.17,77.73%,108.16%,0.174258,"10:00 ET"
LFMD,3.09,2026-10-16,37,Call,4.00,-29.45%,0.05,0.1,0.1,1020,245,4.16,77.96%,80.27%,0.192797,"09:53 ET"
AMD,522.79,2026-09-09,0,Call,515.00,+1.45%,10.15,10.4,10.4,6940,1674,4.15,54.05%,38.19%,0.817339,"10:00 ET"
GOOGL,329.42,2026-09-09,0,Put,325.00,-1.35%,0.25,0.25,0.27,10541,2561,4.12,30.58%,21.75%,-0.137221,"10:00 ET"
META,650.4,2026-09-25,16,Call,685.00,-5.57%,8.3,9.3,9,682,166,4.11,39.57%,40.46%,0.269358,"09:52 ET"
TSLA,372.13,2026-09-09,0,Put,377.50,+1.68%,6.85,6.85,6.95,2591,631,4.11,42.90%,36.79%,-0.801664,"10:00 ET"
SUNB,75.7,2026-09-18,9,Call,80.00,-5.78%,1.1,1.23,1.25,2463,605,4.07,50.47%,54.74%,0.29678,"10:00 ET"
STX,904.86,2026-09-11,2,Put,880.00,-2.75%,13.2,13,14.4,608,152,4,75.77%,93.90%,-0.32339,"09:59 ET"
AMZN,253.06,2026-09-09,0,Call,255.00,-0.79%,0.26,0.27,0.27,13598,3398,4,31.76%,22.25%,0.170766,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,985.00,-3.90%,0.44,0.52,0.52,3998,1006,3.97,67.68%,53.79%,-0.04062,"10:00 ET"
TE,4.99,2026-09-11,2,Put,4.50,-9.46%,0.05,0.1,0.1,4449,1134,3.92,117.85%,173.31%,-0.198268,"09:54 ET"
INTC,104.22,2026-09-09,0,Call,104.00,+0.06%,1.89,1.91,1.93,5996,1567,3.83,65.89%,51.75%,0.686444,"10:00 ET"
MU,1024.74,2026-09-09,0,Call,"1,055.00",-2.93%,2.84,2.88,2.96,2002,527,3.8,67.68%,47.00%,0.206328,"10:00 ET"
MU,1024.74,2026-09-09,0,Call,"1,045.00",-1.95%,5.2,5.25,5.25,2962,780,3.8,67.68%,45.62%,0.328878,"10:00 ET"
MU,1024.74,2026-09-09,0,Call,"1,035.00",-0.98%,9.1,9.1,9.35,3918,1036,3.78,67.68%,45.79%,0.485202,"10:00 ET"
DELL,557.62,2026-09-11,2,Call,555.00,+0.48%,15.95,17.46,16.4,892,239,3.73,67.30%,84.27%,0.562765,"09:59 ET"
MRVL,239.22,2026-09-11,2,Put,240.00,+0.41%,5.9,6.2,6.2,705,190,3.71,71.63%,87.59%,-0.478925,"10:00 ET"
TSLA,372.13,2026-09-09,0,Put,367.50,-1.01%,1.08,1.09,1.11,13088,3542,3.7,42.90%,33.77%,-0.271689,"10:00 ET"
META,650.4,2026-09-09,0,Call,645.00,+0.60%,5.45,5.45,5.6,7440,2020,3.68,39.57%,33.08%,0.576358,"10:00 ET"
NVDA,224.56,2026-09-09,0,Call,225.00,-0.20%,0.86,0.88,0.89,31134,8472,3.67,35.03%,22.44%,0.447563,"10:00 ET"
META,650.4,2026-09-09,0,Call,672.50,-3.64%,0.13,0.13,0.17,944,258,3.66,39.57%,39.17%,0.029652,"10:00 ET"
SKHY,195.38,2026-09-11,2,Put,190.00,-2.81%,2.5,2.49,2.58,1653,454,3.64,70.03%,85.43%,-0.309304,"10:00 ET"
AAPL,316.5,2026-09-09,0,Call,317.50,-0.34%,2.95,2.97,2.98,14672,4057,3.62,26.71%,44.76%,0.506699,"10:00 ET"
AMD,522.79,2026-09-14,5,Call,525.00,-0.46%,11.45,11.92,12.2,680,190,3.58,54.05%,49.43%,0.504188,"10:00 ET"
MRVL,239.22,2028-01-21,499,Put,135.00,-43.52%,15.95,16.6,17,656,185,3.55,71.63%,68.03%,-0.119217,"09:53 ET"
MU,1024.74,2026-09-09,0,Call,"1,050.00",-2.44%,3.9,3.92,4,14159,3986,3.55,67.68%,46.49%,0.263738,"10:00 ET"
NVDA,224.56,2026-09-09,0,Put,222.50,-0.91%,0.3,0.31,0.31,30493,8762,3.48,35.03%,22.52%,-0.205259,"10:00 ET"
SCHW,107.09,2026-12-18,100,Put,100.00,-6.56%,2.8,2.94,3.05,3766,1098,3.43,26.82%,27.92%,-0.28043,"09:39 ET"
FSLY,23.75,2026-09-11,2,Call,24.00,-1.14%,0.95,1,1.05,877,258,3.4,89.91%,150.62%,0.502778,"09:58 ET"
DELL,557.62,2026-09-11,2,Call,557.50,+0.03%,14.65,14.81,15,526,156,3.37,67.30%,84.02%,0.534263,"10:00 ET"
META,650.4,2026-09-11,2,Call,670.00,-3.25%,2.65,2.75,2.77,1911,571,3.35,39.57%,53.39%,0.194815,"10:00 ET"
TSLA,372.13,2026-09-16,7,Put,370.00,-0.34%,8.1,8.18,8.2,572,172,3.33,42.90%,43.56%,-0.46023,"09:58 ET"
TSLA,372.13,2026-09-09,0,Call,385.00,-3.70%,0.15,0.16,0.16,32844,9934,3.31,42.90%,41.21%,0.047396,"10:00 ET"
CRWV,99.64,2026-10-02,23,Put,85.00,-14.74%,2.4,2.76,2.46,1019,315,3.23,82.54%,84.61%,-0.187893,"09:41 ET"
MU,1024.74,2026-09-09,0,Put,990.00,-3.41%,0.65,0.66,0.67,3754,1169,3.21,67.68%,52.46%,-0.054653,"10:00 ET"
MU,1024.74,2026-09-09,0,Call,"1,005.00",+1.95%,30.05,30.18,30.5,2666,835,3.19,67.68%,46.61%,0.880711,"10:00 ET"
GOOGL,329.42,2026-09-25,16,Call,330.00,-0.17%,8.15,8.25,8.45,683,215,3.18,30.58%,31.13%,0.503203,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,975.00,-4.88%,0.24,0.24,0.29,2584,831,3.11,67.68%,56.87%,-0.022967,"10:00 ET"
BAC,61.9,2026-09-18,9,Call,64.00,-3.43%,0.25,0.28,0.3,7844,2546,3.08,26.64%,23.80%,0.212537,"10:00 ET"
META,650.4,2026-09-11,2,Put,612.50,-5.61%,0.81,0.84,0.86,634,211,3,39.57%,51.98%,-0.073921,"10:00 ET"
AMD,522.79,2026-09-09,0,Call,532.50,-1.89%,1.38,1.38,1.41,2583,863,2.99,54.05%,39.54%,0.226161,"10:00 ET"
PLTR,169.33,2026-09-18,9,Call,177.50,-4.85%,2.2,2.17,2.28,2653,890,2.98,48.14%,49.10%,0.286068,"10:00 ET"
META,650.4,2026-09-11,2,Put,625.00,-3.68%,2.21,2.25,2.28,502,170,2.95,39.57%,50.36%,-0.170943,"10:00 ET"
AMD,522.79,2026-09-09,0,Put,510.00,-2.41%,0.53,0.52,0.58,2513,852,2.95,54.05%,41.94%,-0.101392,"10:00 ET"
ONON,27.59,2026-09-25,16,Put,28.00,+1.56%,1.16,1.49,1.5,535,183,2.92,44.89%,48.11%,-0.538654,"09:33 ET"
AMZN,253.06,2026-09-09,0,Put,250.00,-1.19%,0.3,0.31,0.32,8034,2768,2.9,31.76%,20.49%,-0.204558,"10:00 ET"
BAC,61.9,2026-09-18,9,Call,63.00,-1.81%,0.55,0.55,0.58,7847,2718,2.89,26.64%,24.42%,0.357287,"09:59 ET"
AMD,522.79,2027-09-17,373,Put,170.00,-67.47%,2.1,2.4,2.76,1500,528,2.84,54.05%,63.22%,-0.016132,"09:30 ET"
MU,1024.74,2026-09-09,0,Call,"1,030.00",-0.49%,11.65,11.8,11.85,8098,2909,2.78,67.68%,45.52%,0.566439,"10:00 ET"
AMD,522.79,2026-09-09,0,Call,512.50,+1.93%,11.95,12.55,13.05,1924,700,2.75,54.05%,40.24%,0.862807,"10:00 ET"
MU,1024.74,2026-09-09,0,Call,"1,015.00",+0.98%,21.75,21.89,22.15,2919,1069,2.73,67.68%,46.27%,0.780899,"10:00 ET"
TSLA,372.13,2026-09-09,0,Call,387.50,-4.37%,0.09,0.1,0.1,5797,2122,2.73,42.90%,43.11%,0.029734,"10:00 ET"
TSLA,372.13,2026-09-11,2,Call,372.50,-0.33%,5.55,5.63,5.65,8129,2987,2.72,42.90%,55.76%,0.480273,"10:00 ET"
TSLA,372.13,2026-09-11,2,Put,377.50,+1.68%,9.45,9.65,9.6,1228,455,2.7,42.90%,54.25%,-0.650058,"10:00 ET"
TSLA,372.13,2026-09-09,0,Put,380.00,+2.35%,8.85,9.24,9.25,1942,724,2.68,42.90%,37.47%,-0.87968,"10:00 ET"
MU,1024.74,2026-09-09,0,Call,"1,025.00",0.00%,14.65,14.82,14.95,5340,2008,2.66,67.68%,45.84%,0.644541,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,995.00,-2.93%,0.89,0.94,0.98,3082,1167,2.64,67.68%,51.52%,-0.07467,"10:00 ET"
AAPL,316.5,2026-09-11,2,Call,317.50,-0.34%,4.65,4.65,4.8,7642,2896,2.64,26.71%,50.04%,0.50966,"10:00 ET"
SNDK,1766.99,2026-09-11,2,Call,"1,760.00",+0.55%,69.8,69.84,70.6,506,198,2.56,79.56%,95.19%,0.627467,"10:00 ET"
ARM,273.18,2026-09-11,2,Call,300.00,-9.93%,1.36,1.4,1.44,4098,1602,2.56,71.93%,105.96%,0.133606,"10:00 ET"
MU,1024.74,2026-09-09,0,Call,"1,040.00",-1.46%,6.9,7.1,7.1,4744,1853,2.56,67.68%,45.56%,0.404774,"10:00 ET"
TTAN,59.04,2026-09-18,9,Put,60.00,+1.71%,4,4.1,4.6,513,207,2.48,75.35%,92.14%,-0.548423,"10:00 ET"
AAPL,316.5,2026-09-09,0,Call,315.00,+0.45%,4.4,4.45,4.45,6111,2489,2.46,26.71%,45.55%,0.637182,"10:00 ET"
AMD,522.79,2026-09-09,0,Call,535.00,-2.37%,0.97,0.97,0.99,2599,1065,2.44,54.05%,40.36%,0.168721,"10:00 ET"
TSLA,372.13,2026-09-11,2,Put,372.50,+0.33%,6.4,6.64,6.55,2611,1070,2.44,42.90%,53.88%,-0.521384,"10:00 ET"
AAPL,316.5,2026-09-18,9,Put,297.50,-5.98%,0.83,0.9,0.91,1524,630,2.42,26.71%,34.12%,-0.104629,"10:00 ET"
CRWV,99.64,2026-10-02,23,Put,83.00,-16.74%,1.97,2.01,2.03,1013,423,2.39,82.54%,85.19%,-0.160461,"09:58 ET"
CRWV,99.64,2026-10-02,23,Put,80.00,-19.75%,1.44,1.7,1.5,1162,487,2.39,82.54%,86.18%,-0.12427,"09:45 ET"
MU,1024.74,2026-09-09,0,Call,"1,060.00",-3.41%,2.07,2.13,2.17,3478,1463,2.38,67.68%,47.69%,0.159185,"10:00 ET"
AMZN,253.06,2026-09-09,0,Call,252.50,+0.20%,0.96,1,1,4093,1723,2.38,31.76%,21.53%,0.459154,"10:00 ET"
TSLA,372.13,2026-09-11,2,Call,375.00,-1.01%,4.5,4.55,4.6,13805,5823,2.37,42.90%,56.03%,0.41671,"10:00 ET"
MU,1024.74,2026-09-09,0,Call,"1,020.00",+0.49%,18.05,18.1,18.1,8279,3510,2.36,67.68%,45.34%,0.719719,"10:00 ET"
AMZN,253.06,2026-09-09,0,Put,252.50,-0.20%,1.17,1.17,1.2,5611,2405,2.33,31.76%,19.57%,-0.546225,"10:00 ET"
TTAN,59.04,2026-09-18,9,Put,55.00,-6.76%,1.65,1.79,1.9,572,247,2.32,75.35%,89.48%,-0.311888,"10:00 ET"
INTC,104.22,2026-09-09,0,Call,105.00,-0.90%,1.3,1.3,1.32,13502,5826,2.32,65.89%,52.20%,0.551304,"10:00 ET"
SKHY,195.38,2026-09-11,2,Call,197.50,-1.03%,4.25,4.32,4.35,619,268,2.31,70.03%,88.83%,0.457294,"10:00 ET"
MU,1024.74,2026-09-14,5,Call,"1,020.00",+0.49%,34.9,35.05,35.05,601,263,2.29,67.68%,56.95%,0.595134,"10:00 ET"
MU,1024.74,2026-09-09,0,Call,"1,065.00",-3.90%,1.56,1.56,1.6,1190,524,2.27,67.68%,48.82%,0.123076,"10:00 ET"
PLTR,169.33,2026-09-18,9,Call,172.50,-1.90%,3.8,3.88,3.9,2669,1182,2.26,48.14%,48.99%,0.422745,"10:00 ET"
META,650.4,2027-03-19,191,Call,"1,250.00",-92.64%,3.15,3.42,3.45,1572,699,2.25,39.57%,46.58%,0.041836,"09:46 ET"
SKHY,195.38,2026-09-18,9,Put,200.00,+2.31%,11.25,11.07,11.4,592,264,2.24,70.03%,73.29%,-0.550797,"09:59 ET"
AVGO,362.6,2026-09-09,0,Put,360.00,-0.73%,0.86,0.92,0.93,1764,791,2.23,38.60%,25.37%,-0.294952,"10:00 ET"
FIG,22.16,2026-09-11,2,Put,21.50,-2.80%,0.27,0.35,0.36,1041,471,2.21,73.29%,97.39%,-0.298151,"10:00 ET"
META,650.4,2026-09-11,2,Call,655.00,-0.94%,6.3,6.41,6.55,1244,563,2.21,39.57%,51.38%,0.382078,"10:00 ET"
AMD,522.79,2026-09-09,0,Call,537.50,-2.85%,0.63,0.65,0.67,1001,456,2.2,54.05%,40.64%,0.120331,"10:00 ET"
META,650.4,2026-09-09,0,Call,642.50,+0.98%,6.85,6.9,7.15,3290,1526,2.16,39.57%,32.61%,0.664353,"10:00 ET"
TSLA,372.13,2026-09-09,0,Call,370.00,+0.34%,3.35,3.4,3.45,23190,10808,2.15,42.90%,34.48%,0.586178,"10:00 ET"
SKHY,195.38,2026-10-16,37,Put,180.00,-7.92%,9.35,9.58,9.9,568,267,2.13,70.03%,69.43%,-0.307854,"09:52 ET"
NAVN,26.48,2026-10-16,37,Call,30.00,-13.21%,1.45,1.8,1.95,1839,870,2.11,89.08%,83.25%,0.391241,"09:59 ET"
ONON,27.59,2027-03-19,191,Put,27.50,-0.25%,3.2,3.55,3.8,2727,1303,2.09,44.89%,47.97%,-0.413284,"09:34 ET"
ONON,27.59,2026-09-25,16,Call,28.00,-1.56%,0.82,0.89,1.11,535,257,2.08,44.89%,49.81%,0.46564,"09:33 ET"
AMD,522.79,2026-10-23,44,Call,520.00,+0.50%,42.05,42.8,43.65,3202,1549,2.07,54.05%,54.85%,0.563856,"10:00 ET"
MSFT,492.83,2026-09-09,0,Call,492.50,+0.01%,1.37,1.44,1.48,1445,724,2,25.91%,18.43%,0.418497,"10:00 ET"
GOOG,327.2,2026-09-11,2,Call,335.00,-2.37%,1.01,1.05,1.08,4537,2283,1.99,30.40%,39.04%,0.200735,"10:00 ET"
MU,1024.74,2026-09-11,2,Put,"1,025.00",0.00%,18.75,18.55,19.1,635,321,1.98,67.68%,75.98%,-0.42809,"10:00 ET"
AMD,522.79,2026-09-09,0,Put,507.50,-2.89%,0.36,0.38,0.41,1712,863,1.98,54.05%,43.21%,-0.072762,"10:00 ET"
AMD,522.79,2026-09-11,2,Call,517.50,+0.98%,13.55,13.8,14.05,1683,859,1.96,54.05%,65.33%,0.615445,"10:00 ET"
META,650.4,2026-09-11,2,Call,662.50,-2.10%,4.15,4.19,4.35,754,386,1.95,39.57%,52.47%,0.278887,"10:00 ET"
HOOD,118.65,2026-09-11,2,Call,119.00,-0.49%,2.63,2.6,2.69,871,446,1.95,64.02%,85.59%,0.475418,"10:00 ET"
NKE,37.42,2026-09-11,2,Call,37.50,-0.21%,0.54,0.57,0.57,1647,844,1.95,45.51%,40.67%,0.573842,"10:00 ET"
AMD,522.79,2026-09-09,0,Call,545.00,-4.29%,0.17,0.18,0.2,503,259,1.94,54.05%,42.43%,0.039956,"10:00 ET"
